20010228,200102,2001,28,2,2001,February,59,Wednesday,9,28. 02. 2001,2001-02-28,Q1,2001/Q1,2001/02,2001/09,Weekday,No holiday,No holiday,No holiday,Normal,2001-02-26,2001-03-04,2001-02-01,2001-02-28 00:00:00
20001206,200012,2000,6,12,2000,December,341,Wednesday,49,06. 12. 2000,2000-12-06,Q4,2000/Q4,2000/12,2000/49,Weekday,No holiday,No holiday,No holiday,Christmas season,2000-12-04,2000-12-10,2000-12-01,2000-12-31 00:00:00
20001203,200012,2000,3,12,2000,December,338,Sunday,48,03. 12. 2000,2000-12-03,Q4,2000/Q4,2000/12,2000/48,Weekend,No holiday,No holiday,No holiday,Christmas season,2000-11-27,2000-12-03,2000-12-01,2000-12-31 00:00:00
20001110,200011,2000,10,11,2000,November,315,Friday,45,10. 11. 2000,2000-11-10,Q4,2000/Q4,2000/11,2000/45,Weekday,No holiday,No holiday,No holiday,Normal,2000-11-06,2000-11-12,2000-11-01,2000-11-30 00:00:00
20001021,200010,2000,21,10,2000,October,295,Saturday,42,21. 10. 2000,2000-10-21,Q4,2000/Q4,2000/10,2000/42,Weekend,No holiday,No holiday,No holiday,Normal,2000-10-16,2000-10-22,2000-10-01,2000-10-31 00:00:00
20001230,200012,2000,30,12,2000,December,365,Saturday,52,30. 12. 2000,2000-12-30,Q4,2000/Q4,2000/12,2000/52,Weekend,No holiday,No holiday,No holiday,Winter break,2000-12-25,2000-12-31,2000-12-01,2000-12-31 00:00:00
20010110,200101,2001,10,1,2001,January,10,Wednesday,2,10. 01. 2001,2001-01-10,Q1,2001/Q1,2001/01,2001/02,Weekday,No holiday,No holiday,No holiday,Normal,2001-01-08,2001-01-14,2001-01-01,2001-01-31 00:00:00
20010201,200102,2001,1,2,2001,February,32,Thursday,5,01. 02. 2001,2001-02-01,Q1,2001/Q1,2001/02,2001/05,Weekday,No holiday,No holiday,No holiday,Normal,2001-01-29,2001-02-04,2001-02-01,2001-02-28 00:00:00
20010329,200103,2001,29,3,2001,March,88,Thursday,13,29. 03. 2001,2001-03-29,Q1,2001/Q1,2001/03,2001/13,Weekday,No holiday,No holiday,No holiday,Normal,2001-03-26,2001-04-01,2001-03-01,2001-03-31 00:00:00
20001114,200011,2000,14,11,2000,November,319,Tuesday,46,14. 11. 2000,2000-11-14,Q4,2000/Q4,2000/11,2000/46,Weekday,No holiday,No holiday,No holiday,Normal,2000-11-13,2000-11-19,2000-11-01,2000-11-30 00:00:00
20001102,200011,2000,2,11,2000,November,307,Thursday,44,02. 11. 2000,2000-11-02,Q4,2000/Q4,2000/11,2000/44,Weekday,No holiday,No holiday,No holiday,Normal,2000-10-30,2000-11-05,2000-11-01,2000-11-30 00:00:00
20001022,200010,2000,22,10,2000,October,296,Sunday,42,22. 10. 2000,2000-10-22,Q4,2000/Q4,2000/10,2000/42,Weekend,No holiday,No holiday,No holiday,Normal,2000-10-16,2000-10-22,2000-10-01,2000-10-31 00:00:00
20001213,200012,2000,13,12,2000,December,348,Wednesday,50,13. 12. 2000,2000-12-13,Q4,2000/Q4,2000/12,2000/50,Weekday,No holiday,No holiday,No holiday,Christmas season,2000-12-11,2000-12-17,2000-12-01,2000-12-31 00:00:00
20001113,200011,2000,13,11,2000,November,318,Monday,46,13. 11. 2000,2000-11-13,Q4,2000/Q4,2000/11,2000/46,Weekday,No holiday,No holiday,No holiday,Normal,2000-11-13,2000-11-19,2000-11-01,2000-11-30 00:00:00
20010107,200101,2001,7,1,2001,January,7,Sunday,1,07. 01. 2001,2001-01-07,Q1,2001/Q1,2001/01,2001/01,Weekend,No holiday,No holiday,No holiday,Normal,2001-01-01,2001-01-07,2001-01-01,2001-01-31 00:00:00
20010128,200101,2001,28,1,2001,January,28,Sunday,4,28. 01. 2001,2001-01-28,Q1,2001/Q1,2001/01,2001/04,Weekend,No holiday,No holiday,No holiday,Normal,2001-01-22,2001-01-28,2001-01-01,2001-01-31 00:00:00
20010131,200101,2001,31,1,2001,January,31,Wednesday,5,31. 01. 2001,2001-01-31,Q1,2001/Q1,2001/01,2001/05,Weekday,No holiday,No holiday,No holiday,Normal,2001-01-29,2001-02-04,2001-01-01,2001-01-31 00:00:00
20010318,200103,2001,18,3,2001,March,77,Sunday,11,18. 03. 2001,2001-03-18,Q1,2001/Q1,2001/03,2001/11,Weekend,No holiday,No holiday,No holiday,Normal,2001-03-12,2001-03-18,2001-03-01,2001-03-31 00:00:00
